********************************************************************************
Field Output Report, written Thu Jul 06 10:09:25 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_SHEAR_FORCE_ELASTIC_elem_5_160x120x120mm_intp_1_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
                      @Loc 1        @Loc 1        @Loc 1
---------------------------------------------------------
           495     13.49E-33         36.63     304.5E-03
           496     17.32E-33         36.57     343.5E-03
           497     22.17E-33         36.49     380.6E-03
           498     28.64E-33         36.36     415.3E-03
           499     41.24E-33         36.16     447.4E-03
           500     19.75E-33         35.73     476.3E-03
           501    -19.74E-33         35.71    -376.1E-03
           502    -43.16E-33         36.14    -353.4E-03
           503    -33.09E-33         36.34    -328.1E-03
           504    -27.17E-33         36.47    -300.8E-03
           505    -22.67E-33         36.55    -271.6E-03
           506    -19.04E-33         36.61    -240.8E-03
           507    -15.98E-33         36.64    -208.7E-03
           508    -13.33E-33         36.65    -175.5E-03
           509    -10.97E-33         36.66    -141.4E-03
           510    -8.813E-33         36.66    -106.6E-03
           511    -6.802E-33         36.66    -71.35E-03
           512    -4.882E-33         36.66    -35.75E-03
           513    -3.001E-33         36.66    -583.2E-18
           514    -1.113E-33         36.66     35.75E-03
           515     828.8E-36         36.66     71.35E-03
           516     2.875E-33         36.66     106.6E-03
           517     5.084E-33         36.66     141.4E-03
           518     7.522E-33         36.65     175.5E-03
           519     10.28E-33         36.64     208.7E-03
           520     13.48E-33         36.61     240.8E-03
           521     17.30E-33         36.55     271.6E-03
           522     22.15E-33         36.47     300.8E-03
           523     28.62E-33         36.34     328.1E-03
           524     41.22E-33         36.14     353.4E-03
           525     19.74E-33         35.71     376.1E-03
           526    -19.74E-33         35.69    -279.2E-03
           527    -43.14E-33         36.12    -262.4E-03
           528    -33.08E-33         36.32    -243.7E-03
           529    -27.16E-33         36.45    -223.4E-03
           530    -22.66E-33         36.54    -201.8E-03
           531    -19.03E-33         36.59    -178.9E-03
           532    -15.98E-33         36.62    -155.1E-03
           533    -13.33E-33         36.64    -130.4E-03
           534    -10.96E-33         36.65    -105.1E-03
           535    -8.810E-33         36.65    -79.27E-03
           536    -6.801E-33         36.65    -53.06E-03
           537    -4.881E-33         36.65    -26.59E-03
           538    -3.001E-33         36.65     43.42E-18
           539    -1.114E-33         36.65     26.59E-03
           540     827.1E-36         36.65     53.06E-03
           541     2.873E-33         36.65     79.27E-03
           542     5.080E-33         36.65     105.1E-03
           543     7.517E-33         36.64     130.4E-03
           544     10.27E-33         36.62     155.1E-03
           545     13.47E-33         36.59     178.9E-03
